Image Name,Point,X,Y,Marker,Calibration Length pixels,Actual Length mm,Pixels/mm
05-20-15 17.56 The Cube May2015 321_DxO.jpg,90,2373.333,3958.667,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,91,2350.667,3975.333,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,92,2329.333,3988,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,93,2309.333,4002.667,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,94,2288,4014.667,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,95,2270.667,4026,8,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,96,2249.333,4040,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,97,2220,4053.333,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,98,2200,4064.667,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,99,2178.667,4078,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,100,2157.333,4094.667,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,101,2136,4112,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,102,2117.333,4132,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,103,2094.667,4153.333,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,104,2072,4176,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,105,2052,4198.667,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,106,2034.667,4221.333,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,107,2021.333,4240,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,108,2010.667,4261.333,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,109,1998.667,4281.333,9,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,110,1986.667,4306.667,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,111,1978.667,4332.667,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,112,1973.333,4360.667,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,113,1966.667,4388.667,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,114,1966.667,4419.333,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,115,1965.333,4451.333,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,116,1965.333,4478,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,117,1968,4503.333,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,118,1972,4528.667,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,119,1978.667,4556.667,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,120,1986.667,4584.667,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,121,1997.333,4612.667,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,122,2012,4640.667,10,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,123,2030.667,4664.667,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,124,2054.667,4691.333,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,125,2077.333,4717.333,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,126,2102.667,4741.333,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,127,2134.667,4764.667,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,128,2168,4783.333,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,129,2200,4802.667,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,130,2232,4821.333,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,131,2265.333,4837.333,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,132,2296,4850.667,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,133,2329.333,4865.333,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,134,2364,4878.667,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,135,2400,4892,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,136,2433.333,4906,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,137,2466.667,4919.333,11,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,138,2496.667,4933,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,139,2527.333,4943.667,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,140,2554,4953.667,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,141,2586,4963.667,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,142,2611.333,4975.667,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,143,2644.667,4987,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,144,2675.333,5001,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,145,2708.667,5013,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,146,2736.667,5025.667,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,147,2767.333,5037.667,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,148,2795.333,5048.333,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,149,2824.667,5061.667,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,150,2855.333,5071.667,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,151,2884.667,5082.333,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,152,2914,5093,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,153,2943.333,5103,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,154,2972.667,5117,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,155,3002,5128.333,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,156,3032.667,5139,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,157,3063.333,5152.333,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,158,3095.333,5164.333,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,159,3128.667,5180.333,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,160,3162,5195,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,161,3192.667,5211,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,162,3228,5228.333,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,163,3256,5243,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,164,3284,5257.667,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,165,3314.667,5273,12,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,166,3346.667,5291,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,167,3381.333,5309,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,168,3410.667,5325,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,169,3444,5342.333,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,170,3472,5362.333,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,171,3502.667,5382.333,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,172,3530.667,5402.333,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,173,3560,5422.333,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,174,3586.667,5445,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,175,3613.333,5467.667,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,176,3638.667,5487.667,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,177,3665.333,5508.333,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,178,3696,5526.333,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,179,3728,5545,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,180,3761.333,5562.333,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,181,3788,5575.667,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,182,3818.667,5587.667,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,183,3860,5607.667,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,184,3896,5625,13,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,185,3932,5642.333,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,186,3974.667,5659.667,,,,
05-20-15 17.56 The Cube May2015 321_DxO.jpg,187,4022.667,5678.333,,,,

