Image Name,Point,X,Y,Marker,Calibration Length pixels,Actual Length mm,Pixels/mm
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,68,1859,3803.667,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,69,1872.333,3785,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,70,1884.333,3762.333,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,71,1897.667,3738.333,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,72,1909.667,3718.333,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,73,1921.667,3695.667,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,74,1933.667,3674.333,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,75,1948.333,3647.667,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,76,1961.667,3627.667,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,77,1973.667,3605,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,78,1987.667,3583.667,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,79,2001.667,3563.667,6,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,80,2019,3543.667,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,81,2033,3522.667,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,82,2048.333,3504,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,83,2067,3485.333,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,84,2085,3465.333,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,85,2102.333,3450.667,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,86,2125,3433.333,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,87,2150.333,3416,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,88,2177,3398.667,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,89,2202.333,3384,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,90,2231,3372,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,91,2257,3362.667,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,92,2284.333,3354.667,7,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,93,2311,3349.333,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,94,2342.333,3345.333,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,95,2374.333,3342.667,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,96,2407.667,3341.333,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,97,2441,3342.667,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,98,2470.333,3345.333,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,99,2501.667,3350.667,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,100,2535,3358.667,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,101,2569,3372,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,102,2597.667,3385.333,8,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,103,2626.333,3400,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,104,2660.333,3417.333,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,105,2688.333,3437.333,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,106,2716.333,3458.667,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,107,2740.333,3482.667,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,108,2769.667,3510.667,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,109,2791,3538.667,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,110,2815,3562.667,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,111,2837.667,3590.667,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,112,2859,3612,9,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,113,2877,3634.667,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,114,2901.667,3661.333,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,115,2924.333,3682.667,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,116,2946.333,3701.333,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,117,2969,3721.333,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,118,2995.667,3737.333,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,119,3018.333,3749.333,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,120,3052.333,3760,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,121,3077.667,3762.667,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,122,3106.333,3765.333,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,123,3127.667,3764,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,124,3141,3762.667,10,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,125,3155.667,3758.667,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,126,3173,3750.667,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,127,3190.333,3740,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,128,3206.333,3730.667,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,129,3218.333,3716,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,130,3230.333,3696,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,131,3241,3680,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,132,3249,3660,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,133,3257,3642.667,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,134,3259.667,3624,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,135,3257,3602.667,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,136,3253,3577.333,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,137,3251.667,3552,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,138,3247.667,3528,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,139,3243.667,3505.333,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,140,3241,3484,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,141,3239.667,3464,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,142,3240.333,3445.333,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,143,3243,3418.667,11,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,144,3246.333,3398.667,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,145,3251.667,3377.333,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,146,3261,3357.333,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,147,3270.333,3337.333,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,148,3279.667,3317.333,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,149,3290.333,3297.333,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,150,3299,3278.667,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,151,3312.333,3262.667,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,152,3323.667,3245.333,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,153,3335,3226.667,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,154,3348.333,3209.333,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,155,3360.333,3192,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,156,3373,3177.333,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,157,3385,3158.667,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,158,3396.333,3144,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,159,3404.333,3130.667,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,160,3411,3118.667,12,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,161,3418.333,3105.333,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,162,3427.667,3090.667,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,163,3431.667,3072,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,164,3435.667,3050.667,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,165,3435.667,3028,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,166,3435.667,3001.333,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,167,3433,2977.333,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,168,3426.333,2957.333,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,169,3415.667,2941.333,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,170,3401,2925.333,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,171,3383.667,2912,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,172,3365,2900,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,173,3339.667,2893.333,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,174,3317,2892,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,175,3295.667,2896,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,176,3275,2902.667,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,177,3253.667,2916,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,178,3241,2928,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,179,3226.333,2945.333,13,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,180,3207.667,2965.333,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,181,3193,2977.333,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,182,3182.333,2993.333,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,183,3175,3012,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,184,3165,3030.667,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,185,3155.667,3053.333,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,186,3143.667,3074.667,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,187,3130.333,3096,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,188,3112.333,3114.667,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,189,3095.667,3132,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,190,3071.667,3148,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,191,3045,3158.667,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,192,3021,3162.667,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,193,2995.667,3161.333,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,194,2974.333,3154.667,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,195,2955.667,3146.667,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,196,2935.667,3133.333,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,197,2918.333,3121.333,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,198,2899.667,3105.333,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,199,2871.667,3085.333,14,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,200,2849,3069.333,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,201,2823.667,3054.667,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,202,2798.333,3042.667,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,203,2773,3028,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,204,2749,3014.667,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,205,2733,2998.667,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,206,2718.333,2981.333,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,207,2706.333,2961.333,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,208,2697,2937.333,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,209,2694.333,2909.333,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,210,2697,2884,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,211,2706.333,2861.333,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,212,2717,2842.667,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,213,2732.333,2824.333,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,214,2751,2806.667,15,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,215,2768.333,2792,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,216,2795,2776.333,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,217,2815.667,2766.667,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,218,2839,2758,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,219,2861,2750.667,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,220,2883,2740.667,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,221,2901,2725.333,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,222,2918.333,2708,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,223,2933,2690.667,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,224,2949,2668,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,225,2963.667,2650.667,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,226,2982.333,2630.667,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,227,2998.333,2614.667,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,228,3018.333,2600,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,229,3039.667,2586.667,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,230,3065,2574.667,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,231,3087.667,2568,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,232,3111.667,2562.667,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,233,3139.667,2564,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,234,3167.667,2570.667,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,235,3190.333,2586.667,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,236,3202.333,2608,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,237,3203.667,2632,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,238,3197,2649.333,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,239,3183,2664.667,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,240,3165.667,2675.333,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,241,3147,2686,16,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,242,3129,2694.667,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,243,3109.667,2702,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,244,3092.333,2711.333,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,245,3073.667,2728.667,,,,
05-26-15 17.29 The Cube May2015 1486_DxO.jpg,246,3053,2745.333,,,,

