Image Name,Point,X,Y,Marker,Calibration Length pixels,Actual Length mm,Pixels/mm
05-21-15 16.56 The Cube May2015 676_DxO.jpg,1,1669.333,2330.667,,3816.001,751.2,5.079873536
05-21-15 16.56 The Cube May2015 676_DxO.jpg,2,1692.333,2350,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,3,1712,2364,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,4,1740,2385.333,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,5,1766.667,2402.667,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,6,1788,2417.333,1,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,7,1816,2429.333,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,8,1843,2438,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,9,1872.333,2443.333,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,10,1901.667,2446,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,11,1932,2448,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,12,1961.667,2450,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,13,1989.667,2452.667,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,14,2018.667,2450.667,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,15,2048.333,2456.667,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,16,2077.667,2456.667,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,17,2108.333,2458,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,18,2133.667,2459.333,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,19,2161.667,2463.333,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,20,2187,2467.333,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,21,2212.333,2472.667,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,22,2241.333,2477.333,2,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,23,2265.333,2480,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,24,2294.667,2486.667,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,25,2326.667,2497.333,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,26,2354.667,2510.667,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,27,2384,2525.333,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,28,2409.333,2540,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,29,2432,2561.333,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,30,2444,2574.667,3,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,31,2462.667,2592,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,32,2481.333,2617.333,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,33,2492,2640,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,34,2497.333,2665.333,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,35,2496,2690.667,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,36,2500,2709.333,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,37,2499,2730,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,38,2494.667,2754.667,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,39,2491,2775.333,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,40,2487,2792.667,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,41,2484.333,2814,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,42,2479,2838,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,43,2473.667,2864.667,4,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,44,2471,2886,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,45,2465.667,2907.333,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,46,2460.333,2928.667,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,47,2454.667,2953.333,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,48,2450.667,2977.333,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,49,2447,3002,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,50,2441.667,3027.333,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,51,2436.333,3051.333,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,52,2430.667,3076,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,53,2428,3100,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,54,2425.333,3126.667,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,55,2420,3152,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,56,2416,3176,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,57,2412,3204,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,58,2408,3230.667,5,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,59,2405.333,3260,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,60,2401.667,3286,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,61,2400,3312,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,62,2397.333,3340,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,63,2393.333,3368,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,64,2388,3396,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,65,2385.333,3428,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,66,2385.333,3450.667,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,67,2380.333,3479.333,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,68,2377.667,3507.333,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,69,2372.333,3532.667,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,70,2369.667,3559.333,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,71,2371,3579.333,6,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,72,2369.667,3603.333,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,73,2368.333,3628.667,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,74,2368,3658.667,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,75,2364,3690.667,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,76,2362.667,3713.333,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,77,2361.333,3741.333,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,78,2359,3766,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,79,2359,3786,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,80,2360.333,3810,7,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,81,2363,3836.667,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,82,2364,3862.667,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,83,2368,3890.667,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,84,2370.667,3914.667,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,85,2374.667,3945.333,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,86,2376,3972,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,87,2381.333,4000,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,88,2383,4031.333,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,89,2386.667,4057.333,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,90,2389.333,4085.333,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,91,2396,4113.333,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,92,2404,4144,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,93,2408.333,4175.333,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,94,2417.333,4204,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,95,2423,4224.667,8,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,96,2433.333,4245.333,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,97,2441.667,4272.667,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,98,2451,4296.667,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,99,2459,4322,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,100,2467,4350,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,101,2476.333,4378,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,102,2487,4404.667,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,103,2496,4430.667,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,104,2503,4454,,,,
05-21-15 16.56 The Cube May2015 676_DxO.jpg,105,2513.667,4482,,,,
